,meshcode,nodeno,symcode,realx,realy,geometry
846,533936,2528,710428,503121950,128382927,
847,533936,2529,712231,503122686,128382561,
848,533936,2529,712231,503123300,128382227,
849,533936,2530,719999,503118146,128371628,
850,533936,2530,711201,503116878,128372128,
851,533936,2532,710428,503104278,128409358,
852,533936,2532,711900,503103910,128408624,
853,533936,2532,710438,503104687,128407224,
854,533936,2537,711501,503208834,128378397,
855,533936,2543,719999,503189117,128402627,
856,533936,2549,711400,503154592,128406392,
857,533936,2550,710428,503156392,128402593,
858,533936,2551,719999,503134548,128408825,
859,533936,2551,710438,503134875,128407925,
860,533936,2552,719999,503150215,128401926,
861,533936,2552,712231,503150501,128401793,
862,533936,2552,712231,503151197,128401493,
863,533936,2552,712231,503150215,128401926,
864,533936,2554,719999,503155247,128398093,
865,533936,2554,710438,503154920,128399726,
866,533936,2555,719999,503163961,128391094,
867,533936,2558,719999,503108205,128386660,
868,533936,2558,711720,503106447,128386360,
869,533936,2567,719999,503098183,128406624,
870,533936,2573,719999,503114995,128401059,
871,533936,2573,711417,503116550,128401225,
872,533936,2573,710421,503113645,128400525,
873,533936,2576,719999,503124118,128397993,
874,533936,2576,710300,503124486,128397360,
875,533936,2576,710322,503124118,128397460,
876,533936,2576,710428,503123914,128398525,
877,533936,2576,711914,503123218,128397760,
878,533936,2581,710428,503126573,128391393,
879,533936,2593,711400,503117695,128395026,
880,533936,2593,710428,503117777,128395593,
881,533936,2594,719999,503116959,128392560,
882,533936,2594,711900,503116673,128393426,
883,533936,2594,711415,503118595,128393493,
884,533936,2599,719999,503111928,128381994,
885,533936,2603,719999,503091025,128400624,
886,533936,2604,711900,503119864,128389260,
887,533936,2604,710116,503120682,128390126,
888,533936,2614,719999,503114506,128349930,
889,533936,2614,710438,503115570,128348231,
890,533936,2616,710438,503160278,128405993,
891,533936,2622,719999,503108820,128372962,
892,533936,2622,711805,503108452,128371762,
893,533936,2622,710428,503108329,128373362,
894,533936,2651,711805,503119252,128343165,
895,533936,2651,719999,503118720,128343598,
896,533936,2651,710421,503117984,128342898,
897,533936,2655,711720,503114506,128342898,
898,533936,2655,710105,503115284,128344931,
899,533936,2656,711720,503114466,128342898,
900,533936,2656,710105,503115284,128344931,
901,533936,2661,719999,503166498,128351066,
902,533936,2671,719999,503192349,128374197,
903,533936,2674,719999,503199098,128367565,
904,533936,2674,710201,503200694,128367931,
905,533936,2678,719999,503188668,128371697,
906,533936,2679,710428,503202494,128380330,
907,533936,2691,719999,503114875,128352564,
908,533936,2691,711400,503114056,128353230,
909,533936,2692,719999,503115447,128352497,
910,533936,2692,711400,503114056,128353264,
911,533936,2697,719999,503117943,128356630,
912,533936,2697,710428,503118352,128356197,
913,533936,2698,719999,503116102,128356797,
914,533936,2698,710531,503116797,128356364,
915,533936,2699,719999,503115529,128356930,
916,533936,2699,710531,503116797,128356364,
917,533936,2701,710300,503112175,128357664,
918,533936,2712,711805,503107511,128372628,
919,533936,2712,710428,503108288,128373395,
920,533936,2716,719999,503117574,128371695,
921,533936,2716,711201,503116878,128372128,
922,533936,2719,710438,503115855,128380261,
923,533936,2720,710438,503115855,128380261,
924,533936,2723,711400,503119169,128378827,
925,533936,2744,710428,503121991,128382927,
926,533936,2767,711900,503118964,128403592,
927,533936,2767,711805,503118923,128402025,
928,533936,2769,710421,503125181,128401492,
929,533936,2801,719999,503124363,128407258,
930,533936,2804,710438,503124894,128409824,
931,533936,2805,711805,503126776,128407192,
932,533936,2815,710428,503127759,128391860,
933,533936,2826,710438,503117165,128386394,
934,533936,2826,710300,503119618,128387960,
935,533936,2827,719999,503120436,128390993,
936,533936,2830,711900,503123423,128393226,
937,533936,2830,710438,503122523,128393426,
938,533936,2843,711400,503124936,128383194,
939,533936,2843,719999,503125141,128384627,
940,533936,2844,712000,503126204,128383627,
941,533936,2844,710428,503127923,128383861,
942,533936,2851,711708,503124445,128395593,
943,533936,2867,710421,503124815,128367729,
944,533936,2871,711805,503125345,128376728,
945,533936,2875,710500,503154020,128407992,
946,533936,2912,719999,503131401,128329500,
947,533936,2915,719999,503312324,128409529,
948,533936,2915,711000,503313960,128410663,
949,533936,2926,719999,503216565,128385763,
950,533936,2926,710428,503218406,128385496,
951,533936,2926,710300,503215869,128386029,
952,533936,2927,719999,503220165,128388329,
953,533936,2929,710438,503225277,128390363,
954,533936,2929,710116,503224050,128391429,
955,533936,2930,710116,503226832,128394496,
956,533936,2930,711900,503227936,128392729,
957,533936,2930,711720,503228182,128392529,
958,533936,2932,719999,503230309,128395896,
959,533936,2932,710116,503226832,128394496,
960,533936,2932,711900,503230350,128396663,
961,533936,2934,719999,503299480,128386166,
962,533936,2934,712231,503299358,128386531,
963,533936,2934,711511,503301199,128389331,
964,533936,2934,712231,503300339,128386865,
965,533936,2934,712231,503300667,128386166,
966,533936,2934,712231,503299685,128385866,
967,533936,2937,719999,503276124,128407329,
968,533936,2937,710428,503276165,128406729,
969,533936,2951,719999,503313961,128366501,
970,533936,2951,712000,503314248,128368668,
971,533936,2954,719999,503307702,128372767,
972,533936,2954,710421,503306067,128373167,
973,533936,2959,719999,503305903,128374533,
974,533936,2960,712231,503299603,128405563,
975,533936,2962,719999,503299439,128401130,
976,533936,2962,710600,503295880,128400430,
977,533936,2962,710105,503300258,128400764,
978,533936,2962,710438,503300012,128400197,
979,533936,2967,710428,503278292,128359234,
980,533936,2977,719999,503310770,128369634,
981,533936,2978,719999,503311343,128370034,
982,533936,2981,719999,503299644,128389665,
983,533936,2981,711511,503300912,128389298,
984,533936,2982,710428,503307784,128400564,
985,533936,2990,712221,503307334,128406363,
986,533936,3018,711805,503206176,128357132,
987,533936,3022,719999,503220124,128382397,
988,533936,3022,711600,503220083,128381864,
989,533936,3027,719999,503209366,128380630,
990,533936,3037,710321,503221474,128394063,
991,533936,3044,710250,503221924,128384730,
992,533936,3044,719999,503223765,128384964,
993,533936,3078,719999,503226873,128398928,
994,533936,3080,719999,503230555,128401828,
995,533936,3080,711720,503228305,128405295,
996,533936,3117,719999,503372373,128404631,
997,533936,3118,719999,503365379,128387767,
998,533936,3118,710110,503364111,128389500,
999,533936,3122,711900,503319851,128405830,
1000,533936,3123,719999,503319033,128404064,
1001,533936,3123,710428,503318174,128403564,
1002,533936,3129,719999,503337196,128365302,
1003,533936,3129,710438,503335559,128365935,
1004,533936,3131,719999,503370780,128336739,
1005,533936,3132,719999,503416265,128411265,
1006,533936,3132,711400,503416960,128410598,
1007,533936,3133,719999,503416756,128407099,
1008,533936,3133,712221,503415692,128408432,
1009,533936,3133,711707,503416224,128407599,
1010,533936,3139,719999,503416960,128399933,
1011,533936,3143,710428,503339813,128409530,
1012,533936,3143,710300,503338381,128408364,
1013,533936,3163,719999,503359447,128404065,
1014,533936,3175,719999,503327706,128363102,
1015,533936,3175,710428,503326765,128363735,
1016,533936,3213,710210,503499876,128409501,
1017,533936,3213,719999,503500244,128410367,
1018,533936,3213,712231,503499794,128410433,
1019,533936,3216,719999,503477746,128400768,
1020,533936,3216,710438,503477910,128399668,
1021,533936,3216,710116,503478769,128400501,
1022,533936,3217,719999,503475987,128397501,
1023,533936,3218,719999,503516116,128403469,
1024,533936,3219,719999,503478689,128352907,
1025,533936,3221,719999,503489242,128369938,
1026,533936,3223,719999,503497914,128356507,
1027,533936,3224,710220,503522742,128407735,
1028,533936,3227,719999,503522580,128387937,
1029,533936,3233,719999,503511658,128390670,
1030,533936,3233,710428,503510676,128391070,
1031,533936,3234,719999,503510431,128375972,
1032,533936,3234,711600,503511126,128376738,
1033,533936,3234,710428,503511044,128375138,
1034,533936,3234,711900,503509408,128374672,
1035,533936,3234,710116,503511699,128373205,
1036,533936,3235,711905,503511045,128368906,
1037,533936,3238,719999,503520372,128350541,
1038,533936,3238,712231,503520045,128350575,
1039,533936,3238,712231,503519882,128350208,
1040,533936,3240,719999,503480488,128370372,
1041,533936,3252,719999,503428127,128409966,
1042,533936,3254,710421,503427473,128405499,
1043,533936,3257,719999,503499508,128405768,
1044,533936,3257,710600,503502371,128405801,
1045,533936,3257,711600,503498812,128405768,
1046,533936,3288,719999,503494068,128400301,
1047,533936,3288,711400,503493495,128400401,
1048,533936,3289,710300,503491818,128397802,
1049,533936,3289,710438,503493209,128396935,
1050,533936,3289,711900,503491000,128398202,
1051,533936,3291,719999,503491328,128387036,
1052,533936,3291,711900,503492104,128387470,
1053,533936,3293,719999,503483842,128396302,
1054,533936,3294,710438,503477951,128399668,
1055,533936,3294,710116,503479014,128400934,
1056,533936,3295,719999,503486459,128402134,
1057,533936,3295,711501,503485927,128404468,
1058,533936,3295,710428,503485927,128401901,
1059,533936,3299,719999,503499632,128376672,
1060,533936,3302,710421,503497587,128371438,
1061,533936,3327,711501,503495133,128375872,
1062,533936,3336,711417,503495254,128390836,
1063,533936,3336,710317,503495254,128389770,
1064,533936,3341,710428,503500532,128391036,
1065,533936,3341,710300,503501841,128391203,
1066,533936,3342,711416,503495254,128394835,
1067,533936,3342,711415,503495213,128393702,
1068,533936,3343,712210,503493536,128392535,
1069,533936,3344,712210,503493536,128392535,
1070,533936,3351,719999,503524992,128397636,
1071,533936,3351,711900,503525319,128397370,
1072,533936,3351,710438,503525892,128398236,
1073,533936,3358,711709,503531374,128397870,
1074,533936,3358,711708,503532397,128398203,
1075,533936,3358,711708,503532642,128398770,
1076,533936,3361,719999,503518857,128397036,
1077,533936,3367,719999,503535669,128386372,
1078,533936,3367,711600,503536447,128386805,
1079,533936,3367,710300,503533665,128386372,
1080,533936,3372,719999,503536283,128378306,
1081,533936,3372,710438,503534729,128377373,
1082,533936,3381,711708,503533010,128396171,
1083,533936,3387,719999,503520085,128370739,
1084,533936,3401,719999,503519431,128363207,
1085,533936,3417,719999,503127678,128340799,
1086,533936,3456,719999,503221556,128394795,
1087,533936,3456,710321,503221515,128394063,
1088,533936,3457,719999,503222210,128395295,
1089,533936,3457,710321,503221515,128394063,
1090,533936,3459,719999,503321529,128347803,
1091,533936,3459,712231,503322266,128347370,
1092,533936,3459,712231,503321120,128347770,
1093,533936,3459,712231,503321775,128347336,
1094,533936,3463,719999,503099784,128257841,
1095,533936,3465,712231,503108704,128201648,
1096,533936,3465,712231,503111608,128200215,
1097,533936,3465,712231,503112590,128201415,
1098,533936,3465,712231,503110218,128200282,
1099,533936,3466,712231,503109318,128201482,
1100,533936,3466,712231,503111608,128200248,
1101,533936,3466,712231,503113899,128201348,
1102,533936,3466,712231,503110259,128200282,
1103,533936,3467,719999,503111076,128201482,
1104,533936,3467,712231,503112590,128201415,
1105,533936,3467,712231,503109318,128201615,
1106,533936,3467,712231,503111608,128200248,
1107,533936,3467,712231,503110177,128200248,
1108,533936,3468,719999,503113899,128201348,
1109,533936,3468,712231,503112590,128201415,
1110,533936,3468,712231,503109318,128201615,
1111,533936,3468,712231,503111567,128200215,
1112,533936,3468,712231,503110259,128200282,
1113,533936,3469,712231,503109359,128201782,
1114,533936,3469,712231,503111608,128200215,
1115,533936,3469,712231,503113899,128201348,
1116,533936,3469,712231,503110259,128200282,
1117,533936,3469,719999,503111894,128202915,
1118,533936,3470,712231,503108704,128201648,
1119,533936,3470,712231,503111608,128200215,
1120,533936,3470,712231,503112549,128201082,
1121,533936,3470,712231,503110177,128200248,
1122,533936,3470,719999,503110218,128200248,
1123,533936,3471,719999,503108704,128201648,
1124,533936,3471,712231,503109318,128201615,
1125,533936,3471,712231,503111608,128200215,
1126,533936,3471,712231,503112590,128201415,
1127,533936,3471,712231,503110177,128200248,
1128,533936,3483,719999,503208101,128265643,
1129,533936,3492,719999,503499715,128335643,
1130,533936,3492,710438,503501270,128333877,
1131,533936,3514,719999,503127966,128314535,
1132,533936,3517,719999,503522255,128316012,
1133,533936,3519,719999,503098764,128186917,
1134,533936,3523,719999,503098724,128186450,
1135,533936,3526,719999,503224909,128391763,
1136,533936,3526,710116,503224214,128391563,
1137,533936,3526,710438,503225359,128390496,
1138,533936,3527,719999,503225645,128392329,
1139,533936,3527,710116,503224050,128391463,
1140,533936,3527,710438,503225318,128390529,
1141,533936,3529,719999,503224256,128366099,
1142,533936,3530,719999,503251581,128372766,
1143,533936,3530,712231,503250190,128372966,
1144,533936,3530,712231,503251049,128372166,
1145,533936,3530,712231,503250231,128372732,
1146,533936,3530,712231,503250272,128372332,
1147,533936,3530,712231,503251294,128372632,
1148,533936,3530,712231,503251908,128373966,
1149,533936,3532,719999,503232150,128370531,
1150,533936,3532,712231,503231006,128370798,
1151,533936,3532,712231,503231291,128371398,
1152,533936,3532,712231,503231577,128370231,
1153,533936,3533,719999,503237673,128371332,
1154,533936,3534,711500,503228265,128372198,
1155,533936,3535,719999,503231577,128371098,
1156,533936,3535,712231,503231046,128370798,
1157,533936,3535,712231,503231291,128371365,
1158,533936,3535,712231,503231577,128370231,
1159,533936,3536,719999,503237591,128371865,
1160,533936,3537,719999,503537553,128330478,
1161,533936,3537,712231,503536776,128330378,
1162,533936,3537,712231,503537226,128329978,
1163,533936,3537,712231,503536285,128331011,
1164,533936,3538,719999,503489530,128327577,
1165,533936,3538,712231,503489857,128328110,
1166,533936,3538,712231,503488221,128327910,
1167,533936,3546,719999,503258943,128379431,
1168,533936,3549,719999,503233748,128272510,
1169,533936,3565,719999,503211049,128226349,
1170,533936,3565,710438,503214117,128226216,
1171,533936,3566,719999,503198694,128251778,
1172,533936,3568,719999,503157660,128407825,
1173,533936,3570,719999,503161219,128411025,
1174,533936,3571,719999,503161873,128410459,
1175,533936,3577,719999,503415081,128324441,
1176,533936,3579,719999,503413773,128310310,
1177,533936,3579,711900,503411196,128309610,
1178,533936,3579,710428,503411605,128313043,
1179,533936,3583,712231,503251908,128373966,
1180,533936,3583,712231,503251294,128372632,
1181,533936,3587,712005,503117905,128273174,
1182,533936,3603,719999,503102933,128281838,
1183,533936,3604,719999,503100725,128257775,
1184,533936,3605,719999,503101583,128267740,
1185,533936,3606,719999,503101992,128273039,
1186,533936,3606,711500,503099171,128272239,
1187,533936,3607,719999,503106737,128289637,
1188,533936,3607,712000,503107514,128288705,
1189,533936,3607,710116,503108005,128290204,
1190,533936,3609,719999,503110091,128296237,
1191,533936,3610,719999,503114468,128304770,
1192,533936,3610,710421,503112872,128306036,
1193,533936,3612,719999,503119376,128314502,
1194,533936,3613,719999,503122852,128321734,
1195,533936,3613,710438,503123629,128321001,
1196,533936,3616,719999,503127393,128330867,
1197,533936,3617,719999,503130215,128336166,
1198,533936,3618,719999,503137045,128361430,
1199,533936,3618,711500,503137782,128363330,
1200,533936,3619,719999,503148171,128389827,
1201,533936,3624,719999,503144857,128399160,
1202,533936,3624,712231,503146862,128399093,
1203,533936,3624,712231,503145184,128398526,
1204,533936,3624,710106,503147721,128398726,
1205,533936,3624,712231,503146289,128398926,
1206,533936,3624,712231,503146616,128400060,
1207,533936,3624,712231,503147025,128399526,
1208,533936,3626,719999,503146084,128399326,
1209,533936,3626,712231,503147025,128399560,
1210,533936,3626,712231,503146862,128399093,
1211,533936,3626,712231,503145225,128398526,
1212,533936,3626,710106,503147721,128398693,
1213,533936,3626,712231,503146616,128400060,
1214,533936,3626,712231,503146289,128398926,
1215,533936,3627,712231,503147025,128399560,
1216,533936,3627,712231,503146902,128399160,
1217,533936,3627,712231,503145225,128398526,
1218,533936,3627,710106,503147721,128398726,
1219,533936,3627,712231,503146657,128400060,
1220,533936,3627,712231,503146289,128398926,
1221,533936,3628,712231,503147025,128399560,
1222,533936,3628,712231,503146862,128399126,
1223,533936,3628,712231,503145184,128398526,
1224,533936,3628,710106,503147721,128398726,
1225,533936,3628,712231,503146616,128400060,
1226,533936,3628,712231,503146289,128398926,
1227,533936,3632,719999,503145675,128397660,
1228,533936,3635,719999,503088576,128264207,
1229,533936,3656,719999,503117339,128114860,
1230,533936,3679,719999,503478689,128352540,
1231,533936,3710,719999,503092254,128354996,
1232,533936,3713,719999,503298744,128389698,
1233,533936,3713,711511,503301158,128389265,
1234,533936,3714,719999,503318788,128360835,
1235,533936,3714,710116,503320956,128363069,
1236,533936,3715,719999,503320670,128350103,
1237,533936,3715,712231,503320466,128350070,
1238,533936,3716,719999,503298417,128401164,
1239,533936,3716,710600,503295880,128400430,
1240,533936,3716,710105,503300258,128400764,
1241,533936,3716,710438,503300012,128400197,
1242,533936,3717,719999,503298335,128398497,
1243,533936,3717,710600,503295512,128397864,
1244,533936,3717,710438,503300012,128400197,
1245,533936,3719,719999,503147281,128152890,
1246,533936,3720,719999,503142126,128164921,
1247,533936,3721,719999,503137503,128177120,
1248,533936,3723,719999,503531336,128324079,
1249,533936,3723,711720,503532359,128323245,
1250,533936,3723,710428,503532932,128323879,
1251,533936,3725,719999,503096349,128237110,
1252,533936,3725,710421,503096717,128237710,
1253,533936,3731,719999,503128620,128321734,
1254,533936,3792,712231,503320466,128350070,
1255,533936,3793,719999,503324720,128327273,
1256,533936,3793,711708,503328648,128325306,
1257,533936,3793,711500,503321203,128329072,
1258,533936,3842,719999,503484662,128328510,
1259,533936,3848,719999,503177342,128243979,
1260,533936,3850,719999,503198040,128251444,
1261,533936,3855,719999,503262669,128276478,
1262,533936,3856,719999,503257515,128282977,
1263,533936,3860,719999,503254079,128287176,
1264,533936,3863,719999,503256738,128282610,
1265,533936,3864,719999,503253425,128286809,
1266,533936,3865,719999,503262096,128276111,
1267,533936,3867,719999,503250847,128270244,
1268,533936,3868,719999,503201763,128243380,
1269,533936,3869,719999,503263037,128276011,
1270,533936,3870,719999,503262465,128275678,
1271,533936,3871,719999,503276127,128283510,
1272,533936,3872,719999,503201926,128243046,
1273,533936,3873,719999,503202458,128243780,
1274,533936,3874,719999,503205851,128268442,
1275,533936,3875,719999,503191534,128260743,
1276,533936,3875,710321,503190675,128262242,
1277,533936,3876,719999,503190839,128261077,
1278,533936,3876,710321,503190716,128262176,
1279,533936,3877,719999,503191002,128260477,
1280,533936,3877,710321,503190675,128262242,
1281,533936,3882,719999,503251297,128269644,
1282,533936,3890,719999,503202663,128243446,
1283,533936,3896,719999,503414918,128330041,
1284,533936,3901,719999,503415286,128332674,
1285,533936,3903,719999,503212153,128226949,
1286,533936,3903,710438,503214117,128226216,
1287,533936,3904,719999,503212481,128226549,
1288,533936,3904,710438,503214117,128226216,
1289,533936,3906,719999,503205320,128268876,
1290,533936,3907,719999,503203315,128272309,
1291,533936,3907,710428,503203274,128271409,
1292,533936,3907,710438,503204256,128272509,
1293,533936,3912,719999,503181432,128255943,
1294,533936,3913,719999,503181800,128255477,
1295,533936,3916,719999,503179223,128254777,
1296,533936,3917,719999,503179673,128254377,
1297,533936,3918,719999,503198039,128265076,
1298,533936,3918,712231,503197548,128265676,
1299,533936,3919,719999,503195584,128268109,
1300,533936,3920,719999,503198489,128264476,
1301,533936,3920,712231,503197671,128265542,
1302,533936,3921,719999,503188344,128264209,
1303,533936,3923,719999,503175992,128246445,
1304,533936,3924,719999,503177751,128244245,
1305,533936,3925,719999,503185401,128234514,
1306,533936,3925,710400,503187815,128234447,
1307,533936,3926,719999,503211376,128225916,
1308,533936,3926,710438,503214117,128226216,
1309,533936,3927,719999,503185605,128234247,
1310,533936,3927,710400,503187774,128234481,
1311,533936,3928,719999,503185033,128234147,
